time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.04351019804504385,0.030064081613793037,11.712148993039863,0.028162972831043298,6.242990510608134,0.0,0.1794719101633508,0.10447408283375748,2.8376172481402215,0.05493416528846409,-0.017132540653135905,0.0,430.7974501573087,432.9609579302058,432.75724253435067,431.3854523963056
1.2600000000000007,0.055054097618212026,0.036885252570222314,11.883947634872717,0.03164536871028556,6.242295602351712,0.0,0.20539871140088112,0.12321609451591302,2.8888589803059546,0.063620265739002,-0.002311128408422131,0.0,428.828204526219,430.0854708412231,428.8114646644947,429.5511526233667
1.3200000000000007,0.0682396065168501,0.04495946427220671,12.060674025623005,0.03540156679398976,6.242501659607296,0.0,0.2340997430764568,0.1463080895161302,3.001713277796513,0.06048861562299172,0.012977836309601438,0.0,448.69117613618994,449.93065228488297,449.2425586277811,448.9913427878876
1.3800000000000008,0.08320680894226809,0.05455869754036718,12.245835600814457,0.039712003476323865,6.243516839800268,0.0,0.264685517246754,0.17410178702932477,3.1698697067759998,0.088155916761357,0.023822844633603686,0.0,465.81890292566675,466.6661178673556,466.1119669640952,468.2726781281548
1.4400000000000008,0.09992156388199702,0.06586583096213675,12.439516040841957,0.04452259364316813,6.244746171358246,0.0,0.2923183634424195,0.2033255140642262,3.28579554066358,0.055155517634044984,0.012811014051665182,0.0,451.77590135981734,450.88710025153966,453.61837421034824,450.96522334789154
1.5000000000000009,0.11824682293604721,0.07899261865234034,12.63954088929149,0.04754957852894126,6.245785738044887,0.0,0.31841791332782377,0.23454422364554003,3.381402999934854,0.0388176299290706,0.025097793458634055,0.0,444.8492132604243,445.8541489045521,447.7559548500331,446.4263372360718
1.560000000000001,0.13809229185305974,0.09402346417950504,12.844724569347525,0.05002002691999241,6.246860470955092,0.0,0.34295309732485796,0.26670896150198065,3.457811144614051,0.045512436209998744,-0.00306984966078311,0.0,441.5665585474521,439.2366194561875,440.91251053739484,441.4661921804136
1.620000000000001,0.1595029141270134,0.11118556823865318,13.057472130360853,0.0528303259772791,6.246653752900386,0.0,0.37073450274802905,0.30564594122425803,3.633206011021775,0.04936553867448382,-0.004207030348752874,0.0,471.66436297680207,471.5765956171445,471.5427517603076,471.8414880295819
1.680000000000001,0.18260197541435508,0.13077423795725063,13.28121010638261,0.055381121248013976,6.246666092013793,0.0,0.3992215109717796,0.3475996821530453,3.8240773706240265,0.023036492407408876,0.007825204534060522,0.0,476.82786372355076,477.7462090256391,478.45571041634525,476.4476636620342
1.740000000000001,0.2073650727568225,0.1528699875745714,13.515272576435699,0.05667064736335181,6.247573699128942,0.0,0.4261140181536426,0.3890411469517482,3.977466671259806,0.018209454984130513,0.026746208040306915,0.0,466.49834588456383,467.973457241763,468.08076222169456,467.70492170966025
1.8000000000000012,0.2336952593107116,0.17744554515728106,13.757930923557335,0.05821978292686314,6.249227067315065,0.0,0.45136423004191784,0.4302596986848675,4.110661844458782,0.03782863657929632,0.029128463377483704,0.0,462.77961843207777,462.96726186355846,461.51292075322,463.05905511197307
1.8600000000000012,0.26147552304685423,0.20448319747954005,14.007751605628808,0.0600015702407104,6.250674580156401,0.0,0.4744606662358965,0.4711886093373585,4.216291149291909,0.0037669920546398554,0.011542947524935294,0.0,455.17370195258445,453.76412848752005,457.2298058758194,454.50807406893944
1.9200000000000013,0.29056332998239154,0.23391051673098306,14.2623359958154,0.06004685159616319,6.25167826845005,0.0,0.49504070505206904,0.5097201510524636,4.269648646083732,-0.006078153002017991,0.025479482088811855,0.0,438.3516377987181,439.50826842123894,440.7563549800485,439.9418541837072
1.9800000000000013,0.32083843018171043,0.26560220054242983,14.519362609892115,0.0594536459945294,6.254002774409511,0.0,0.5139379128097405,0.5466164106178901,4.297800490866534,-0.018866907590214508,0.0569881948537405,0.0,429.9587641548093,432.6209717538406,433.1879458914782,432.11119870740964
2.0400000000000014,0.3522131925079205,0.29952503882331627,14.77861612220101,0.0580689835314967,6.257025998219397,0.0,0.5315692678448065,0.5840132622040513,4.343820594218549,-0.03321334815059626,0.03197783827064915,0.0,438.87770133377785,436.7982516244876,438.6386236278752,437.4453932196327
2.1000000000000014,0.3846872394067223,0.335875045984317,15.044332310154529,0.05567754539106318,6.259584346550122,0.0,0.5506198093327284,0.6273701239877715,4.512747071629639,-0.058446597805263865,0.05821885183712229,0.0,474.80888543899675,476.81877897565306,477.0798166130515,475.14824944872
2.1600000000000015,0.4181097464467964,0.37445466081079476,15.314564666507168,0.052265315960195124,6.2633777707167155,0.0,0.5631500885781928,0.6583214967934928,4.495095470369135,-0.053892383683065294,0.0717120608446085,0.0,417.7283060979647,418.9065649229975,419.2126683088824,419.6058303293304
2.2200000000000015,0.45218596134715433,0.4147517517224437,15.58218697400016,0.04892783627457753,6.267639563172271,0.0,0.5723930551564511,0.6846690075693891,4.425947337254518,-0.05933454132332713,0.06963013823668257,0.0,401.3784582568027,401.19390649663904,401.05145414547434,400.5543063560411
2.2800000000000016,0.48682501983097587,0.4568242924533148,15.850820842964048,0.04527659839046816,6.27239358545094,0.0,0.581768323685659,0.7173532189329436,4.528146997691953,-0.06407897574940667,0.09363096214604726,0.0,456.4138059992365,458.33015611615787,455.55101215282303,455.16889420022187
2.3400000000000016,0.5219052615648473,0.5007045391391276,16.1239126485157,0.041437361083652036,6.2782009024414105,0.0,0.5870259569249705,0.7449436356776579,4.574762837118722,-0.06380462846377571,0.10245111608870093,0.0,439.4316030682626,440.1702993028936,439.72011036154777,439.7398009150446
2.4000000000000017,0.5571995462807486,0.546316816774164,16.40352696791514,0.03737701134996385,0.0022501493932107763,0.0,0.5886722275762895,0.7749872009592177,4.745060143898727,-0.0768142326669103,0.14305868319308382,0.0,476.4862740213565,479.59200716734085,478.09974803243057,477.10425323168124
2.4600000000000017,0.5924248681412144,0.5935632765910551,16.691430949345293,0.03256407508333581,0.010816910389701562,0.0,0.5846145022618,0.7993851237200091,4.851335316611649,-0.08806932321851843,0.14221541976213653,0.0,459.83173296106355,459.7831789453022,460.680169635594,459.78424488008415
2.520000000000002,0.6272511006216234,0.6421051166331464,16.98370870832582,0.027352306809747873,0.01898904087040254,0.0,0.5754714233101744,0.8181717593542382,4.8911252372398994,-0.08455432426875858,0.12012573115549016,0.0,441.11671061002585,439.3055858294875,440.005260621717,440.2898772353054
